complaint_id,state,district,latitude,longitude,issue_type,severity,status,date
1684,West Bengal,Howrah,22.589694723586756,88.2220758759412,Public Transport Issue,Medium,Open,2026-01-24
1685,West Bengal,Howrah,22.634280991530765,88.23909323590303,Sewage Leakage,Low,Open,2025-11-03
1686,West Bengal,Howrah,22.598190061991517,88.27420857606221,Electricity Problem,Low,In Progress,2025-08-29
1687,West Bengal,Howrah,22.59842947972969,88.23810911645764,Road Damage,Critical,In Progress,2025-10-23
1688,West Bengal,Howrah,22.630372355230904,88.26102747601098,Public Transport Issue,Low,Open,2025-09-26
1689,West Bengal,Howrah,22.55860540174111,88.27792817394905,Sewage Leakage,High,Resolved,2025-04-02
1690,West Bengal,Howrah,22.61605731218277,88.23548823496745,Traffic Congestion,High,Resolved,2025-10-21
1691,West Bengal,Howrah,22.567529952651437,88.29435596142595,Public Transport Issue,Medium,In Progress,2025-11-02
1692,West Bengal,Howrah,22.57881306059514,88.27184450791621,Garbage Collection,High,In Progress,2025-10-06
1693,West Bengal,Howrah,22.620469273230114,88.31191615449967,Electricity Problem,Medium,Resolved,2025-08-21
1694,West Bengal,Howrah,22.62982998212264,88.30146337252673,Sewage Leakage,Medium,Open,2026-01-15
1695,West Bengal,Howrah,22.560861851966397,88.23905534264202,Public Transport Issue,Medium,In Progress,2025-08-31
1696,West Bengal,Howrah,22.57105292121106,88.30196204609223,Public Transport Issue,Medium,Resolved,2025-08-28
1697,West Bengal,Howrah,22.591001870075374,88.30490969851188,Water Supply Issue,Medium,In Progress,2026-02-10
1698,West Bengal,Howrah,22.566914652916985,88.27534806508213,Sewage Leakage,High,Resolved,2025-06-15
1699,West Bengal,Howrah,22.637690805640727,88.24995169404752,Water Supply Issue,Critical,Resolved,2025-06-25
1700,West Bengal,Howrah,22.549277596347316,88.30941630770205,Public Transport Issue,Low,In Progress,2026-01-22
1701,West Bengal,Howrah,22.58273714064825,88.23013808075122,Public Transport Issue,Critical,Open,2026-01-11
1702,West Bengal,Howrah,22.58659715241247,88.27196753169024,Streetlight Failure,High,In Progress,2025-10-21
1703,West Bengal,Howrah,22.581114138476888,88.22862764222737,Water Supply Issue,Critical,In Progress,2025-05-04
1704,West Bengal,Howrah,22.618936878921033,88.27024677702465,Traffic Congestion,High,Open,2025-07-13
1705,West Bengal,Howrah,22.568541015943083,88.24785848916954,Public Transport Issue,High,In Progress,2025-03-14
1706,West Bengal,Howrah,22.597183271463624,88.22432167656838,Garbage Collection,Medium,In Progress,2026-02-08
1707,West Bengal,Howrah,22.55099537696376,88.2718511364149,Garbage Collection,Medium,Open,2026-03-06
1708,West Bengal,Howrah,22.63321433803138,88.26003006650821,Road Damage,Critical,Open,2026-02-21
1709,West Bengal,Howrah,22.621285401757603,88.23125920976436,Public Transport Issue,Medium,In Progress,2025-11-26
1710,West Bengal,Howrah,22.613050149691077,88.26370395104527,Public Transport Issue,Low,Open,2025-10-16
1711,West Bengal,Howrah,22.565804678202266,88.22359449795502,Electricity Problem,Critical,Open,2025-03-22
1712,West Bengal,Howrah,22.597356789459372,88.23167948192807,Traffic Congestion,Low,Open,2025-08-16
1713,West Bengal,Howrah,22.625515176824994,88.22278004826791,Streetlight Failure,Critical,Open,2025-04-08
1714,West Bengal,Howrah,22.57360332288113,88.21662911867656,Water Supply Issue,Low,Open,2025-12-03
1715,West Bengal,Howrah,22.572286879950944,88.25117838952036,Road Damage,High,Open,2025-09-27
1716,West Bengal,Howrah,22.614489470311753,88.2309634282093,Water Supply Issue,Medium,Open,2025-08-12
1717,West Bengal,Howrah,22.59617033865871,88.22540601148124,Sewage Leakage,Low,Resolved,2025-04-28
1718,West Bengal,Howrah,22.566969592553832,88.26745544455036,Streetlight Failure,Low,In Progress,2025-07-24
1719,West Bengal,Howrah,22.60259315821217,88.24113841533752,Streetlight Failure,Low,Resolved,2025-06-07
1720,West Bengal,Howrah,22.587161064260478,88.23225934830437,Traffic Congestion,Medium,Resolved,2025-07-26
1721,West Bengal,Howrah,22.551920887280065,88.27980279980073,Water Supply Issue,Critical,Open,2025-07-23
1722,West Bengal,Howrah,22.584708386800166,88.31025146878781,Electricity Problem,High,In Progress,2025-07-13
1723,West Bengal,Howrah,22.627743279534105,88.27061646101016,Sewage Leakage,Critical,Resolved,2025-04-02
1724,West Bengal,Howrah,22.55441519580891,88.30745987707786,Garbage Collection,Low,In Progress,2026-02-15
1725,West Bengal,Howrah,22.573127097585495,88.29665554664369,Electricity Problem,High,Open,2025-09-28
1726,West Bengal,Howrah,22.55905818323551,88.25905859026047,Road Damage,High,Resolved,2025-04-23
1727,West Bengal,Howrah,22.555936505350434,88.27369739515565,Road Damage,Low,In Progress,2025-09-17
1728,West Bengal,Howrah,22.57243011031823,88.2893052154338,Road Damage,High,In Progress,2025-06-08
1729,West Bengal,Howrah,22.63546640699722,88.29302560533627,Sewage Leakage,High,Open,2025-12-14
1730,Telangana,Hyderabad,17.340302687452596,78.4947724998516,Garbage Collection,High,Open,2025-10-24
1731,Telangana,Hyderabad,17.420184693989963,78.53248996148267,Road Damage,Medium,Open,2025-07-11
1732,Telangana,Hyderabad,17.36402900851855,78.52631255115364,Sewage Leakage,Low,Resolved,2025-07-28
1733,Telangana,Hyderabad,17.399859105131014,78.43916983205696,Sewage Leakage,High,In Progress,2025-07-15
1734,Telangana,Hyderabad,17.40378421815124,78.51651245279966,Traffic Congestion,Critical,Resolved,2026-02-01
1735,Telangana,Hyderabad,17.42634651549609,78.44069213586064,Garbage Collection,Low,Resolved,2026-02-23
1736,Telangana,Hyderabad,17.422352884967943,78.49314093166525,Garbage Collection,Medium,Resolved,2026-02-11
1737,Telangana,Hyderabad,17.371459066536087,78.5175058575456,Streetlight Failure,High,Resolved,2026-02-20
1738,Telangana,Hyderabad,17.43454810191127,78.52523846867248,Sewage Leakage,High,In Progress,2025-12-16
1739,Telangana,Hyderabad,17.390667409710034,78.49511436996485,Electricity Problem,Low,Resolved,2025-06-08
1740,Telangana,Hyderabad,17.42903182348286,78.4718127047882,Traffic Congestion,Medium,Open,2025-12-06
1741,Telangana,Hyderabad,17.381884970232637,78.44548966980429,Garbage Collection,Critical,Resolved,2026-02-14
1742,Telangana,Hyderabad,17.386296582292417,78.49940935515626,Garbage Collection,High,In Progress,2025-10-24
1743,Telangana,Hyderabad,17.40661063696308,78.48918066904277,Water Supply Issue,Medium,Open,2025-09-02
1744,Telangana,Hyderabad,17.43296644020655,78.51051247259728,Road Damage,Low,In Progress,2025-05-23
1745,Telangana,Hyderabad,17.38315349523587,78.50206546947481,Traffic Congestion,High,Resolved,2026-02-14
1746,Telangana,Hyderabad,17.41385666039149,78.44672147740035,Sewage Leakage,Low,In Progress,2025-05-17
1747,Telangana,Hyderabad,17.409766104445016,78.5204847827756,Electricity Problem,High,In Progress,2025-11-19
1748,Telangana,Hyderabad,17.412487505605544,78.50487987030898,Road Damage,High,In Progress,2025-07-19
1749,Telangana,Hyderabad,17.39183884237919,78.50807849447835,Streetlight Failure,High,Resolved,2025-04-07
1750,Telangana,Hyderabad,17.368247641461057,78.53428917089873,Water Supply Issue,Medium,In Progress,2025-06-21
1751,Telangana,Hyderabad,17.356946814300475,78.52993856109278,Electricity Problem,Low,In Progress,2025-09-06
1752,Telangana,Hyderabad,17.377669982756977,78.44670790084575,Road Damage,High,In Progress,2026-02-20
1753,Telangana,Hyderabad,17.37856550628289,78.52752657444299,Streetlight Failure,Low,In Progress,2026-01-03
1754,Telangana,Hyderabad,17.4330552121992,78.5111146320168,Road Damage,High,In Progress,2025-04-05
1755,Telangana,Hyderabad,17.406583039362076,78.50622002126927,Sewage Leakage,High,Resolved,2025-09-01
1756,Telangana,Hyderabad,17.399772158651356,78.5205789407663,Electricity Problem,Critical,Open,2025-06-09
1757,Telangana,Hyderabad,17.39762020553326,78.53425028261647,Traffic Congestion,High,Resolved,2025-05-29
1758,Telangana,Hyderabad,17.36147533125921,78.52758476051444,Streetlight Failure,High,Open,2025-12-06
1759,Telangana,Hyderabad,17.372002547838484,78.47119722546478,Streetlight Failure,Critical,In Progress,2025-03-15
1760,Telangana,Hyderabad,17.424280427960124,78.45090556703053,Public Transport Issue,Critical,Open,2025-08-25
1761,Telangana,Hyderabad,17.396043428628516,78.48499346255022,Water Supply Issue,Critical,Resolved,2025-11-17
1762,Telangana,Hyderabad,17.34339438903337,78.48627336439816,Sewage Leakage,Critical,Open,2025-12-04
1763,Telangana,Hyderabad,17.40613594853169,78.52569242461384,Road Damage,Low,Resolved,2025-11-20
1764,Telangana,Hyderabad,17.363368599385907,78.45682622806046,Road Damage,Critical,In Progress,2025-10-22
1765,Telangana,Hyderabad,17.39561977215037,78.48036492613588,Road Damage,Critical,In Progress,2025-06-24
1766,Telangana,Hyderabad,17.361529353333644,78.5150453528247,Electricity Problem,Low,In Progress,2025-08-24
1767,Telangana,Hyderabad,17.36541628470993,78.51998380708467,Electricity Problem,Low,Resolved,2026-02-02
1768,Telangana,Hyderabad,17.38420823361107,78.46574917250165,Streetlight Failure,Critical,Resolved,2025-12-13
1769,Telangana,Hyderabad,17.38483219676709,78.46924876607132,Traffic Congestion,Critical,In Progress,2026-02-05
1770,Telangana,Hyderabad,17.35360216827995,78.4750970109928,Electricity Problem,High,Open,2025-09-24
1771,Telangana,Hyderabad,17.353300244816733,78.49781213256082,Garbage Collection,Critical,In Progress,2025-05-09
1772,Telangana,Hyderabad,17.373417664101805,78.46681872544303,Public Transport Issue,Low,Resolved,2025-12-07
1773,Telangana,Hyderabad,17.3544237019546,78.5175634266316,Road Damage,Low,In Progress,2025-09-03
1774,Telangana,Hyderabad,17.387464434060437,78.52221794521425,Electricity Problem,Critical,In Progress,2025-12-13
1775,Telangana,Hyderabad,17.3685125294677,78.4702620837327,Water Supply Issue,Critical,In Progress,2025-04-06
1776,Telangana,Hyderabad,17.410337797596444,78.4589438766116,Water Supply Issue,High,Open,2026-02-24
1777,Telangana,Hyderabad,17.368652374651127,78.47928709385702,Electricity Problem,Medium,In Progress,2025-10-13
1778,Telangana,Hyderabad,17.3423088399489,78.4985890653291,Traffic Congestion,High,Open,2025-12-20
1779,Telangana,Hyderabad,17.42144500094094,78.44668747646725,Water Supply Issue,Critical,Resolved,2025-05-12
1780,Telangana,Hyderabad,17.402882139256754,78.51870141527301,Public Transport Issue,High,Open,2025-11-16
1781,Telangana,Hyderabad,17.36826086461797,78.48196358879106,Sewage Leakage,Low,Open,2025-09-26
1782,Telangana,Hyderabad,17.37688993002351,78.51465868164117,Garbage Collection,High,Open,2026-03-11
1783,Telangana,Hyderabad,17.41936832511513,78.47819582991073,Streetlight Failure,Low,Resolved,2025-10-07
1784,Telangana,Hyderabad,17.355512675156728,78.44764284927565,Sewage Leakage,Critical,Resolved,2026-01-07
1785,Telangana,Hyderabad,17.34700503743737,78.46888578444691,Public Transport Issue,High,Open,2025-03-28
1786,Telangana,Hyderabad,17.38262110251977,78.47187265362845,Traffic Congestion,Critical,Resolved,2025-04-06
1787,Telangana,Hyderabad,17.423536713631428,78.44436129532134,Water Supply Issue,Low,In Progress,2025-03-16
1788,Telangana,Hyderabad,17.42108724442011,78.44727853279053,Traffic Congestion,High,Open,2025-04-14
1789,Telangana,Hyderabad,17.417227803030936,78.49434686535287,Streetlight Failure,Medium,Resolved,2025-08-14
1790,Telangana,Hyderabad,17.33673823085318,78.52963485004537,Sewage Leakage,Low,Open,2025-05-19
1791,Telangana,Hyderabad,17.426396829802922,78.4917740714201,Sewage Leakage,Critical,Open,2025-11-14
1792,Telangana,Hyderabad,17.36639188276259,78.49507486780507,Streetlight Failure,High,Resolved,2025-08-31
1793,Telangana,Hyderabad,17.386225355099597,78.48089276796433,Sewage Leakage,Low,In Progress,2025-10-12
1794,Telangana,Hyderabad,17.339379507626997,78.51399158717086,Sewage Leakage,High,Open,2025-11-15
1795,Telangana,Hyderabad,17.420697782985084,78.46140266779754,Sewage Leakage,Medium,Resolved,2025-12-05
1796,Telangana,Hyderabad,17.343394717645143,78.49763980936142,Electricity Problem,Critical,In Progress,2025-06-21
1797,Telangana,Hyderabad,17.412212894261632,78.51802900959301,Electricity Problem,Critical,In Progress,2025-09-05
1798,Telangana,Hyderabad,17.397932298182713,78.48154756353269,Streetlight Failure,Low,Open,2025-05-06
1799,Telangana,Hyderabad,17.359019998599493,78.4597185286308,Public Transport Issue,Medium,Open,2025-11-19
1800,Telangana,Hyderabad,17.363685736629954,78.44166329351553,Sewage Leakage,Medium,In Progress,2026-01-17
1801,Telangana,Hyderabad,17.42630920881186,78.46117100317673,Garbage Collection,Low,Resolved,2025-06-29
1802,Telangana,Hyderabad,17.389643029950957,78.44559310275334,Traffic Congestion,Medium,Open,2025-03-28
1803,Telangana,Hyderabad,17.352573867474824,78.45987072343952,Public Transport Issue,Critical,Open,2025-06-14
1804,Telangana,Hyderabad,17.362702210096323,78.4850086000172,Garbage Collection,Medium,Resolved,2025-03-22
1805,Telangana,Hyderabad,17.418749017790418,78.5148636562988,Water Supply Issue,High,In Progress,2025-08-20
1806,Telangana,Hyderabad,17.400186292739814,78.47414713105957,Public Transport Issue,Critical,Open,2025-07-26
1807,Telangana,Hyderabad,17.40967951152788,78.4918644469689,Sewage Leakage,Medium,In Progress,2026-01-10
1808,Telangana,Hyderabad,17.347015622112647,78.47483435354188,Garbage Collection,Critical,Open,2025-10-28
1809,Telangana,Hyderabad,17.358856536659484,78.43852316271625,Public Transport Issue,High,In Progress,2025-05-18
1810,Telangana,Hyderabad,17.39104155577639,78.478527536415,Garbage Collection,High,Resolved,2025-04-17
1811,Telangana,Hyderabad,17.371515031576845,78.4841624822496,Electricity Problem,Medium,In Progress,2025-05-21
1812,Telangana,Hyderabad,17.354383971720207,78.45168390987594,Streetlight Failure,Low,In Progress,2025-12-05
1813,Telangana,Hyderabad,17.36081410519569,78.49158468054482,Water Supply Issue,Medium,In Progress,2025-06-30
1814,Telangana,Hyderabad,17.399893421377897,78.53432835967033,Water Supply Issue,Low,Resolved,2025-07-07
1815,Telangana,Hyderabad,17.38295525618383,78.50456745441876,Garbage Collection,Low,Open,2025-03-19
1816,Telangana,Hyderabad,17.337587246324027,78.45124962530053,Streetlight Failure,Medium,Resolved,2026-01-19
1817,Telangana,Hyderabad,17.350793314857167,78.51564222826936,Public Transport Issue,Low,In Progress,2025-03-17
1818,Telangana,Hyderabad,17.348132207593732,78.4802273954909,Water Supply Issue,High,In Progress,2025-09-28
1819,Telangana,Hyderabad,17.394055761968513,78.47856228802944,Sewage Leakage,Critical,Resolved,2026-01-09
1820,Telangana,Hyderabad,17.42707929174991,78.47270183468022,Road Damage,High,In Progress,2025-11-10
1821,Telangana,Hyderabad,17.352469184266536,78.46178091389892,Sewage Leakage,Medium,Open,2025-12-29
1822,Telangana,Hyderabad,17.39572125406421,78.43976685062064,Traffic Congestion,High,Open,2026-01-16
1823,Telangana,Hyderabad,17.426274313626585,78.4501792356376,Garbage Collection,High,Open,2025-04-12
1824,Telangana,Hyderabad,17.38545131197954,78.483878378439,Electricity Problem,Low,In Progress,2025-10-09
1825,Telangana,Hyderabad,17.404418550304605,78.44947645751185,Public Transport Issue,Low,In Progress,2025-11-04
1826,Telangana,Hyderabad,17.423970792010305,78.49662856740281,Streetlight Failure,High,In Progress,2025-10-13
1827,Telangana,Hyderabad,17.38203014373728,78.51412670599808,Electricity Problem,Medium,Open,2025-10-22
1828,Andhra Pradesh,Visakhapatnam,17.707981810203307,83.17916725288971,Sewage Leakage,Critical,Open,2025-12-28
1829,Andhra Pradesh,Visakhapatnam,17.65638472641521,83.2478830317387,Public Transport Issue,Medium,Resolved,2025-04-16
1830,Andhra Pradesh,Visakhapatnam,17.702776469059362,83.17040692295518,Garbage Collection,High,Resolved,2025-11-17
1831,Andhra Pradesh,Visakhapatnam,17.680349483667968,83.18159552255854,Streetlight Failure,Critical,Open,2025-05-28
1832,Andhra Pradesh,Visakhapatnam,17.67032132067317,83.20637513221533,Water Supply Issue,Medium,Resolved,2025-06-14
1833,Andhra Pradesh,Visakhapatnam,17.638395581768506,83.23206391729957,Streetlight Failure,Low,In Progress,2026-02-22
1834,Andhra Pradesh,Visakhapatnam,17.734320678531887,83.19605638791266,Electricity Problem,Medium,Open,2025-07-15
1835,Andhra Pradesh,Visakhapatnam,17.712263889226893,83.20404714217179,Traffic Congestion,Low,In Progress,2026-01-14
1836,Andhra Pradesh,Visakhapatnam,17.68795701121022,83.1946041747674,Sewage Leakage,Medium,Open,2025-08-21
1837,Andhra Pradesh,Visakhapatnam,17.644703674931424,83.18478517603192,Streetlight Failure,High,Open,2025-08-27
1838,Andhra Pradesh,Visakhapatnam,17.679110573971382,83.17088603292031,Sewage Leakage,Critical,Resolved,2025-10-13
1839,Andhra Pradesh,Visakhapatnam,17.733016141337682,83.20838086833655,Electricity Problem,Low,Open,2025-06-05
1840,Andhra Pradesh,Visakhapatnam,17.648455267975585,83.25581829254945,Traffic Congestion,High,Resolved,2025-11-15
1841,Andhra Pradesh,Visakhapatnam,17.67940870634077,83.17138734739173,Traffic Congestion,Critical,Open,2025-08-09
1842,Andhra Pradesh,Visakhapatnam,17.674715341518105,83.21951023439289,Sewage Leakage,Critical,Resolved,2025-06-14
1843,Andhra Pradesh,Visakhapatnam,17.656925718479716,83.2054550707985,Sewage Leakage,Critical,Open,2025-12-16
1844,Andhra Pradesh,Visakhapatnam,17.63681448583945,83.25521587912691,Sewage Leakage,Low,In Progress,2025-07-01
1845,Andhra Pradesh,Visakhapatnam,17.726413342816695,83.25489772616383,Public Transport Issue,Medium,In Progress,2025-09-07
1846,Andhra Pradesh,Visakhapatnam,17.70830578474041,83.20877083761485,Road Damage,Critical,Open,2025-10-24
1847,Andhra Pradesh,Visakhapatnam,17.63923125966281,83.19172023427467,Streetlight Failure,Low,Resolved,2025-10-27
1848,Andhra Pradesh,Visakhapatnam,17.723989256206316,83.24458418454735,Sewage Leakage,Medium,In Progress,2026-01-18
1849,Andhra Pradesh,Visakhapatnam,17.640553616033085,83.20755737220809,Streetlight Failure,Medium,Open,2025-11-22
1850,Andhra Pradesh,Visakhapatnam,17.687456015301372,83.22999974497812,Streetlight Failure,Medium,Resolved,2025-06-17
